Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["couple"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
618112,couple thanksgiving shirts,,MOUSYA,CAZYCHILD,Apparel,Guild,Softlines_Private_Label,B0FVD5QRMV,Matching Thanksgiving Shirt Funny Couple Sweet Potato Rude Potato Tee Multi,6.24,0,B0FMRVJ83Y,MOUSYA Together We Gobble Shirt Together We Wobble Shirts Couples Couple Matching Thanksgiving Tee Thanksgiving Gift T-Shirts,5.46,0,B0DHGX5JWB,Couples Thanksgiving Shirts I Don't Do Matching Turky Day Shirts But I Do T-Shirt for Husband and Wife Short Sleeve Top,3.9,0,12/31/2025
630681,costume couple,PIIDUOO,Spooktacular Creations,XYJKIDSES,Apparel,Toys,Home,B0DRF6NRDH,XYJKIDSES Couple Inflatable Dachshund Costume for Adult Halloween Blow Up Costumes 2 People Funny Dog Costumes for Men Women Cosplay,3.55,0,B07QN7YHCT,"California Costumes, Adult Party Toga Costume Large/X-Large Multi, Red/Blue",3.12,4.17,B0FH4KDSC7,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(Large),2.51,0,12/31/2025
636240,cop and inmate couple costume,Mepase,Spooktacular Creations,Dreamgirl,Apparel,Toys,Sports,B0F9W71H7C,Mepase Halloween Couple Costume Orange Jumpsuit Costume Inmate Outfit Police Accessories Jail Criminal Uniform Adult(XL),34.57,0,B01C235QBA,"Dreamgirl Women's Lieutenant Ivana Misbehave Costume, Blue, Large",4.81,0,B0C89XS6VV,"Spooktacular Creations Women Police Costume Set, Adult Cop Halloween Costumes Jumpsuit for Halloween Cosplay Partys-M",4.69,0,12/31/2025
637071,house gifts for couple,JIMBON,Kusini,Norpaz,Home,Kitchen,Guild,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",5.62,1.89,B0B4X5SLKC,"Pop n' Dulge Popcorn Movie Night Supplies 16 pcs Gift Set, 5 Gourmet Popcorn Kernels, 5 Seasoning Variety Packs Non-GMO Kosher Snacks, Great Housewarming Family Date Night Gifts Basket Ideas For Him Her",2.9,2.36,B0CMVLDKYM,"Taco Tuesday Kit - Taco Bar Serving Set for a Party - 30oz Heated Pot, 4 Taco Holders, & Detachable Lazy Susan Tray - Taco Night Fiesta – Unique Couple & Housewarming Gift Set Ideas",2.78,1.89,12/31/2025
638308,sex toy couple,Tracy's Dog,Vorenza,ZOOPLOU,Health & Personal Care,Toys,Personal_Care_Appliances,B0FDK6JSN4,"Vorenza Sex Toys Adult Toys, Sex Pillow Position Cushion Triangle Inflatable Position Pillow, Couples Sex Toys Sex Wedge Velvet Pillow for Bedroom, Sex Accessories for Men Women Couples",7.12,0.47,B0F2F6RSZP,"Couples Rose App Remote Control Wearable Vibrator, Couple Women Adult Sex Toys Games for Men, Hands Free Panty Clitoris Vibrator Vibrating Cock Ring, ZOOPLOU BDSM Female Sex Toy Clitoral Stimulator",5.88,1.86,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",4.95,6.05,12/31/2025
646122,halloween costumes for couple,Spooktacular Creations,Funnlot,JenPen,Apparel,Toys,Biss,B07W58YPCF,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (X-Large)",5.08,0,B0FH4KDSC7,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(Large),4.82,0,B0DRF6NRDH,XYJKIDSES Couple Inflatable Dachshund Costume for Adult Halloween Blow Up Costumes 2 People Funny Dog Costumes for Men Women Cosplay,2.38,2.22,12/31/2025
653183,wedding gift for couple,AW BRIDAL,JIMBON,Jumway,Home,Kitchen,Guild,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.61,0.83,B07HGQ9QF5,Jumway Mr and Mrs Coffee Mugs - Wedding Gifts for Bride and Groom - Gifts for Bridal Shower Engagement Wedding and Married Couples Anniversary - Ceramic Marble Cups 14 Oz Pink,3.29,2.5,B0D126Z2FV,"AW BRIDAL Mr and Mrs Wine Glasses Wedding Gifts for Couples 2025, Engagement Gift for Newlyweds, Bridal Shower and Bachelorette Gifts for Bride, Wine Opener Stopper and Engraved Wooden Keepsake Box",2.72,0.83,12/31/2025
653601,young couple gift ideas,Urban Accents,JIMBON,Kusini,Home,Toys,Grocery,B07JN5467R,"Urban Accents Movie Night Popcorn Gift Set – Includes 3 Gourmet Popcorn Kernel Varieties & 5 Flavorful Seasonings – Perfect Snack Gift Box for Parties, Holidays, or Movie Lovers",9,3.69,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",8.37,2.05,B0CMVLDKYM,"Taco Tuesday Kit - Taco Bar Serving Set for a Party - 30oz Heated Pot, 4 Taco Holders, & Detachable Lazy Susan Tray - Taco Night Fiesta – Unique Couple & Housewarming Gift Set Ideas",4.69,4.1,12/31/2025
654009,couple hoodies matching set,,7th hill,Pamaheart,Apparel,Guild,Sports,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,8.56,0,B0D9YCLWLM,"Custom Embroidered Couple Hoodies and Sweatshirts, Personalized Matching Hoodies for Lovers, Couple's Spider Web Pattern Embroidered, Gifts for Her, Him, Birthday, Valentines, Halloween, Christmas",5.52,6.67,B0DT9W95QC,"7th Hill Personalized Roman Numeral Sweatshirt, Custom Matching Hoodies for Couples, Couple's Sweatshirt, Matching Shirts, Anniversary, Engagement, Valentine's Day Gifts for Men and Women",5.33,0,12/31/2025
654862,halloween couple shirts,,YZMI,DT POD,Apparel,Guild,Toys,B0D8WDT8G1,YZMI Women Couple Halloween Shirts Cute Pumpkin Matching Halloween Tshirts Funny Short Sleeve Graphic Tee Tops Orange L,6.29,0,B0CC4SYL5G,"I Love Matching Halloween Shirts But I Don't Couples T-Shirts, Funny Halloween Skeleton Hand Couple T-Shirt",5.02,0,B0DFTCPK6J,I Love His Broomstick I Love Her Pumpkins Halloween Couples T-Shirt,3.81,2.02,12/31/2025
661245,christmas gift for a couple,Nut Haven,,A Gift Inside,Grocery,Home,Kitchen,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",8.01,3.67,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.72,2.04,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts for Women, Bridal Shower, Wedding, Engagement Gifts Her Him Anniversary Men Mom Wife Husband Boyfriend Girlfriend",2.82,1.63,12/31/2025
663830,the golden couple,St. Martin's Press,St. Martin's Griffin,AUDIBLE,Digital_Ebook_Purchase,Books,Audible,B092T947PJ,The Golden Couple: A Novel,45.43,12.62,1250779367,Golden Couple,42.54,57.28,B094DW93TB,The Golden Couple: A Novel,8.3,0,12/31/2025
672133,adult couple games,WHAT DO YOU MEME?,RISKY COUPLES,Why Don't We,Toys,Guild,Books,B0BPHYHSYK,"RISKY COUPLES | Spicy Couples Card Game for Date Night: 150 Questions & Challenges for Your Partner | Romantic Intimacy Card Game for Anniversary, Valentines, Birthday, or Bridal Party",11.73,2.68,B0CR4G7CPD,"The Ultimate Date Night Game by Relatable, Great for Couples Games and Stay at Home Date Night Ideas, From The Makers of Let's Get Deep Relationship Card Game, Includes 300 Cards & Spinner",11.66,8.05,B093BCC4VP,"Why Don't We - Spice IT UP - Super Fun Couples Games for Date Nights: 150 Cards with Conversations, Spicy Dares & More - Best Date Night Games for Couples - Romantic Adult Couple Game",9.97,7.38,12/31/2025
672953,matching christmas pajamas couple,Ekouaer,SWOMOG,U2SKIIN,Apparel,Sports,Guild,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",5.54,0,B0FD3XTNTF,SWOMOG Couples Matching Silk Satin Pajamas Set Long Sleeve Sleepwear Soft Button Down Loungewear 2 Pcs Pj Set(Women Christmas Red Large),3.26,0,B0C6Y19XZ8,SWOMOG Family Christmas Pajamas Set Women & Men Long Sleeve Pj Set Party Sleepwear Button-Down Loungewear Set Women Red White Grid Medium,2.48,1.35,12/31/2025
674704,couple hoodie,Coume,,7th hill,Apparel,Guild,Home,B0DFW8HXZH,"Coume Couples Hoodie Two Person Hoodie M/L/XL/XXL Funny Intimate Matching Sweatshirts Lovers Friends Couples Valentine Gift(Black,XL)",12.88,4.05,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,9.55,0,B0DT9W95QC,"7th Hill Personalized Roman Numeral Sweatshirt, Custom Matching Hoodies for Couples, Couple's Sweatshirt, Matching Shirts, Anniversary, Engagement, Valentine's Day Gifts for Men and Women",4.25,0,12/31/2025
678327,couple scrapbook,Colarr,JIMBON,Hiwhy,Home,Art and Craft Supplies,Art,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",7.96,4.88,B0CJXNGY4T,"Hiwhy 8 x 8 Inch Scrapbook Photo Album Linen Cover, Hardcover Kraft White Pages Memory Book, for Travel Wedding Guest Book Christmas Baby Shower (20 Sheets/ 40 Pages,Beige)",7.23,0.61,B0CLPSN8GF,"Our Adventure Book Handcrafted Leather-Bound Scrapbook,A Tribute to the Inspirational 'Up' Saga,11.92 x 7.62""Featuring 80 Pages with Exquisite Embossed Lettering For Anniversary,Travelling,Writing",6.51,4.27,12/31/2025
682384,couple matching christmas pjs,Ekouaer,SWOMOG,U2SKIIN,Apparel,Guild,Softlines_Private_Label,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",5.95,0,B0DL595FKW,"iHapHap I Have Everything I Want Christmas Couples Christmas Matching Pajamas Set For Couples(S,Mom)",3.64,0,B0DFB5H78N,"Ekouaer Couples Matching Pajamas Silk Long Sleeve Sleepwear Satin Soft Button Down Loungewear Pjs Set,Christmas Black,M",2.98,0,12/31/2025
690674,matching couple pjs,PJGGZ,SWOMOG,U2SKIIN,Apparel,Guild,Softlines_Private_Label,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",7.03,0,B0FG7TVJMW,"PJGGZ Matching Pajamas for Couples, Button Down Loungewear Soft Warm Long Sleeve Sleepwear His and Hers Pajamas Sets(Women,Blue,M)",4.75,0,B0DG84HM46,"PJGGZ Matching Pajamas for Couples, Mens and Womens Buffalo Plaid Pajamas Set Long Sleeve Pjs Soft Warm(Black/Red-black Buffalo Plaid,M,Women)",2.61,0,12/31/2025
691618,couple lego set,LEGO,HOGOKIDS,ZOTIMEF,Toys,Home,Apparel,B0DRW6LQTN,"LEGO Disney & Pixar Wall-E & EVE Building Set for Adults, Ages 18+ - Home Office, Book Shelf, or Room Decor for Disney Fans - Gift Ideas for Men & Women - 43279",9.05,5.93,B0CRZB4DZN,"LEGO Hedgehog Picnic Date Building Toy - Animal Figures and Playset for Kids, Boys and Girls, Ages 8+ - Gift for Her and Him - with 2 Hedgehog Toys and Accessories - 40711",6.23,13.56,B0CWVDQWB5,"ZOTIMEF Personalized Photo Building Blocks Puzzles - Custom I Love U Bricks Puzzle with Heart Shaped Picture - DIY Romantic Home Decor Anniversary Birthday Gifts for Her, Him, Lovers, Couples",5.43,0,12/31/2025
692131,couple halloween shirts,,YZMI,DT POD,Apparel,Guild,Toys,B0D8WDT8G1,YZMI Women Couple Halloween Shirts Cute Pumpkin Matching Halloween Tshirts Funny Short Sleeve Graphic Tee Tops Orange L,6.64,0,B0CC4SYL5G,"I Love Matching Halloween Shirts But I Don't Couples T-Shirts, Funny Halloween Skeleton Hand Couple T-Shirt",4.96,0,B0FTZ57LT1,"Funny Couple Halloween Shirts, Matching Due to Inflation Costume & Pumpkin Face Design, Cute Halloween Shirts for Men and Women, S-3XL, Tee & Sweatshirt",3.49,0,12/31/2025
698853,couple halloween costumes set adult,Spooktacular Creations,JenPen,Funnlot,Apparel,Toys,Biss,B0FH4KDSC7,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(Large),6.09,0,B07W45HH8M,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (Medium)",3.99,1.79,B007O1XV0Y,"Rasta Imposta Lightweight Plug and Socket Couples Costume, Black/White, One Size",2.57,1.79,12/31/2025
700765,new home gifts for couple,Urban Accents,Maustic,Younift,Home,Kitchen,Guild,B07JN5467R,"Urban Accents Movie Night Popcorn Gift Set – Includes 3 Gourmet Popcorn Kernel Varieties & 5 Flavorful Seasonings – Perfect Snack Gift Box for Parties, Holidays, or Movie Lovers",4.28,1.47,B0CZ3JSJNQ,"Younift Funny Scented Candle, House Warming Gifts New Home, Housewarming Gifts for Women, Men, Couple, New Homeowner - First Apartment Essentials - Closing Presents for Home Buyers - 9 oz",4.14,3.66,B0D8PLLHPQ,"House Warming Gifts New Home Gift Ideas Cool Housewarming Gift Baskets New Apartment Unique Housewarming Blessing Gifts for Women, Men, Couple, First Time Home Buyers, Homeowners, Family",3.12,1.1,12/31/2025
704657,adult couple halloween costumes,Spooktacular Creations,Rasta Imposta,JenPen,Apparel,Toys,Home,B0FH45XBQH,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(X-Large),4.98,0,B07W45HH8M,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (Medium)",4.51,2.67,B0DBZFJN58,PIIDUOO Halloween Costume Accessories for Adult Couples - 2 Person Yellow Duo Halloween Costumes Party Cosplay Set - Matching Costumes for Adults Teens Friends,2.73,4,12/31/2025
708089,couple stuff,Hamiggaa,JIMBON,Funko,Home,Toys,Jewelry,B0899D81G8,"Hamiggaa Explosion DIY Gift Set, Exploding Love Box for Couples, Sentimental Gift for Wedding, Birthday Party, Boyfriend, Girlfriend, Scrapbook Style Photo Album, Memory Box",7.89,3.77,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",6.04,1.89,B07HB76X7Z,FUNKO POP! KEYCHAIN: Lilo & Stitch - Stitch & Angel 2PK,5.35,0,12/31/2025
709080,couple jewelry,TOTWOO,Bond Touch,ZELORES,Jewelry,Home,Guild,B0BQDT93WL,ZELORES Matching Necklaces For Couples CZ Heart Pendant Necklace Matching Promise Rings Pendant Set Stainless Steel Couple Necklace For Him And Her Anniversary Valentine's Day Jewelry Gift,3.57,2.6,B07MKJ2BTR,Jstyle 4Pcs Couple Necklace Bracelets Matching Set for Women Men Heart Pendant Necklace His and Hers Bracelets Couple Gift,3.09,3.9,B0DWXP5RFV,BOND TOUCH 4 - Long Distance Relationship Bracelets for Couples (Set of 2) - Feel Each Other's Touch Across Any Distance | Long Distance Relationship Gift for Couples | Matching Couple Bracelets,2.54,0,12/31/2025
709600,couple sexy gift sets,BETTER US,,Avidlove,Health & Personal Care,Apparel,Toys,B0FNDGPBT9,"THE PLEASURE BOX – Sexy Couples Gift Set for Him & Her | Romantic Date Night Kit with Massage Oil, Candle, Handcuffs & Erotic Games | Anniversary, Valentine’s Day & Birthday Gift Basket",11.62,4.05,B08PQ14F57,"WHAT DO YOU MEME? Let's Get Deep by Relatable, A Question Card Game for Couples, Fun for Date Night Ideas, Wedding Gifts for Couples, Includes 300 Cards to Build Up Intimacy",8.52,6.76,B0FF9W9J65,"25 Sexy Couples Vouchers – Naughty Coupon Book for Him or Her | Flirty & Intimate Gift for Boyfriend, Girlfriend, Husband, Wife | Fun Couples Gift for Valentine’s Day, Anniversary, Date Night (Sexy)",5.98,0,12/31/2025
723282,couple advent calendar 2025,,Tingletouch,KMLIFE,Books,Home,Toys,B0FP913PF3,Sex Advent Calendar for Couples: 24 Sexual Challenges and Erotic Games for Adults to Create a Spicy Atmosphere during Advent | Couple Gift,18.77,9.09,3911597304,Advent Calendar: The Great Advent Challenge for Couples – Let’s Battle | 24 Days of Interactive Challenges & Brain Games | Fun Gift for Women and Men,18.42,26.52,3911252064,The Advent Challenge Book For Couples: Christmas Advent Calender with 24 Days of Interactive Games and Activities I Fun Book for Couples and Parents,9.94,3.79,12/31/2025
726834,couple sweaters,,LUBOT,7th hill,Apparel,Guild,Sports,B0D73K5CM5,LUBOT Women Men Unisex UglyUnisex Christmas Sweaters Matching Couples Family His and Hers Xmas Sweater Cute Tacky Holiday Parties Knitted Pullover Red Snowflake-M,7.04,5.26,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,6.62,0,B0DTZ4MQJW,"Personalized Couple Sweatshirt, Custom Hoodie, Valentines Day Gift, Matching Couples Sweaters, Gifts for Men, Anniversary, Women Boyfriend Girlfriend",3.45,0,12/31/2025
727871,first anniversary gifts for couple,SIABERTERL,Bibi & Beau,Pdsookal,Home,Office Products,Toys,B0B8YY2NFN,"1st Anniversary Ornament 2025 Christmas Hanging for Couple,First Wedding Gift Ideas for Her,1 Year Ceramic Ornament for Husband&Wife Married Decoration with Card,Gift Box (2.9"")",7.12,3.81,B0D6W352CM,Couples Anniversary Journal – 1st to 75th Year Scrapbook & Keepsake Album | Paper Gift for Husband or Wife | Relationship Memory Book (Grey),5.36,3,B0DB5LTGD8,"1st Year Paper, One Year for Men Women, First Valentines Gifts for Couple, 1 Year Anniversary Ornament Decoration Gift for Girlfriend Boyfriend Husband Wife",4.93,3,12/31/2025
729456,matching couple,,7th hill,Smilelife,Apparel,Jewelry,Guild,B0DT9W95QC,"Personalized Roman Numeral Sweatshirt, Custom Matching Hoodies for Couples, Couple's Sweatshirt, Matching Shirts, Anniversary, Engagement, Valentine's Day Gifts for Men and Women",4.52,0,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.88,3.23,B0DR318188,"Bear Couple Keychain, Matching Keychains Valentines Day Cute Couple Gifts for Girlfriend Boyfriend Couples Matching Best Friend Keychain Birthday Gifts for Best Friend Wife Husband Wedding",2.61,4.84,12/31/2025
730505,couple cute gift,,Callisto,AMAOGE,Home,Kitchen,Toys,B081SNX9YG,"Scrapbook Photo Album,Our Adventure Book, Embossed Words Hard Cover Movie Up Travel Scrapbook for Anniversary, Wedding, Travelling, Baby Shower, etc (Adventure Book)",4.95,4.17,B07HGQ9QF5,Jumway Mr and Mrs Coffee Mugs - Wedding Gifts for Bride and Groom - Gifts for Bridal Shower Engagement Wedding and Married Couples Anniversary - Ceramic Marble Cups 14 Oz Pink,4.53,0,1641524243,A Year of Us: A Couple's Journal: One Question a Day to Spark Fun and Meaningful Conversations (Question a Day Couple's Journal),3.68,2.78,12/31/2025
736369,couple socks,Oneastern,SURGETIDE,Smilelife,Apparel,Home,Toys,B0DJR45VXM,"SURGETIDE 2 Pairs Magnetic Couple Socks – Fun Hand-Holding Design, Unique Magnetic Connection, Ideal Gift for Couples & Romantic Love",9.12,8.55,B0CJ6Q8FHH,"Oneastern 2 Pairs Magnetic Holding Hands Socks Funny Couple Gifts, Best Friend, Engagement, Anniversary, Teens Gag Cute Weird Stuff",9.05,6.58,B0C8TMB5WZ,Smilelife 2 Pairs Magnetic Holding Hands Socks I Love You Gift Christmas Valentines Anniversary for Him Her Couple Teens Friends (White),8.62,3.62,12/31/2025
740141,funny couple christmas pajamas,BANGELY,,iHapHap,Apparel,Guild,Biss,B0FV39JD9V,BANGELY Christmas Couples Pajamas Funny Santa Graphic Shirt Family Christmas Matching Outfits causal Holiday Short Sleeve Top A-black,3.94,0,B0FY3BZSKJ,"Couples Christmas Pajamas, Matching Xmas PJS, Funny Christmas Tops, Holiday Tees, Wife and Husband Sets(Men,L)",3.72,1.41,B0DM4HVD8B,"Couples Christmas Pajamas,Funny Matching Couples Christmas Pajamas, Couples Holiday Pajamas,Couples Christmas PJs,Newlywed Christmas Shirts, Funny Couple Shirts, Funny Santa Shirt Multi",3.44,0,12/31/2025
742288,couple matching,7th hill,,DSS Games,Apparel,Jewelry,Guild,B0DT9W95QC,"Personalized Roman Numeral Sweatshirt, Custom Matching Hoodies for Couples, Couple's Sweatshirt, Matching Shirts, Anniversary, Engagement, Valentine's Day Gifts for Men and Women",3.74,0,B09PMQRSPF,"DSS Games The Couples Game That's Actually Fun [Date Night, Idea, Relationship Card Game, Pair Activity, Prime Deal, 2 Players for Adults, Gift for Her, Gift for Him]",3.45,1.64,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.3,0,12/31/2025
